
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
84:24:8D:36:A0:F1, 2017-07-29 18:21:23, 2017-07-29 18:24:05, 11,  54, WPA2, CCMP,PSK, -86,        6,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:33:00:32, 2017-07-29 18:21:52, 2017-07-29 18:24:05,  6,  54, WPA2, CCMP,PSK, -85,        4,        0,   0.  0.  0.  0,   4, BETA, 
FC:0A:81:DB:06:D1, 2017-07-29 18:21:28, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -81,       17,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:91:31, 2017-07-29 18:21:33, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -77,       21,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:33:08:42, 2017-07-29 18:21:28, 2017-07-29 18:24:05,  6,  54, WPA2, CCMP,PSK, -81,       21,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:33:08:41, 2017-07-29 18:21:33, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -81,       22,        0,   0.  0.  0.  0,   5, ALPHA, 
FC:0A:81:DA:F9:B2, 2017-07-29 18:21:23, 2017-07-29 18:24:05,  6,  54, WPA2, CCMP,PSK, -84,       17,        0,   0.  0.  0.  0,   4, BETA, 
FC:0A:81:DB:06:81, 2017-07-29 18:21:24, 2017-07-29 18:24:11,  1,  54, WPA2, CCMP,PSK, -82,       22,        0,   0.  0.  0.  0,   5, ALPHA, 
FC:0A:81:DB:06:82, 2017-07-29 18:21:24, 2017-07-29 18:24:01,  1,  54, WPA2, CCMP,PSK, -83,       13,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:8D:F2, 2017-07-29 18:21:23, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -72,       29,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:A0:F2, 2017-07-29 18:21:23, 2017-07-29 18:24:05, 11,  54, WPA2, CCMP,PSK, -86,        9,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:87:72, 2017-07-29 18:21:23, 2017-07-29 18:24:10, 11,  54, WPA2, CCMP,PSK, -76,       37,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:37:F4:82, 2017-07-29 18:21:42, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -82,       19,        0,   0.  0.  0.  0,   4, BETA, 
FC:0A:81:DB:07:82, 2017-07-29 18:21:23, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -80,       24,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:A7:82, 2017-07-29 18:21:42, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -80,       21,        0,   0.  0.  0.  0,   4, BETA, 
FC:0A:81:DA:FD:E1, 2017-07-29 18:21:23, 2017-07-29 18:24:10, 11,  54, WPA2, CCMP,PSK, -77,       36,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:96:12, 2017-07-29 18:21:23, 2017-07-29 18:24:05,  6,  54, WPA2, CCMP,PSK, -80,       25,        0,   0.  0.  0.  0,   4, BETA, 
FC:0A:81:DB:04:E1, 2017-07-29 18:21:33, 2017-07-29 18:24:05, 11,  54, WPA2, CCMP,PSK, -86,       13,       10,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:32:D0:61, 2017-07-29 18:21:33, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -82,       27,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:8B:21, 2017-07-29 18:21:19, 2017-07-29 18:24:01,  1,  54, WPA2, CCMP,PSK, -80,       22,        0,   0.  0.  0.  0,   5, ALPHA, 
FC:0A:81:DB:05:12, 2017-07-29 18:21:19, 2017-07-29 18:24:10,  1,  54, WPA2, CCMP,PSK, -82,       20,        0,   0.  0.  0.  0,   4, BETA, 
FC:0A:81:DA:FA:A1, 2017-07-29 18:21:24, 2017-07-29 18:24:10,  1,  54, WPA2, CCMP,PSK, -78,       36,        0,   0.  0.  0.  0,   5, ALPHA, 
FC:0A:81:DA:FA:A2, 2017-07-29 18:21:19, 2017-07-29 18:24:10,  1,  54, WPA2, CCMP,PSK, -77,       41,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:97:12, 2017-07-29 18:21:19, 2017-07-29 18:24:10,  1,  54, WPA2, CCMP,PSK, -65,       71,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:83:61, 2017-07-29 18:21:19, 2017-07-29 18:24:11,  1,  54, WPA2, CCMP,PSK, -79,       48,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:83:62, 2017-07-29 18:21:19, 2017-07-29 18:24:11,  1,  54, WPA2, CCMP,PSK, -79,       39,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:33:09:61, 2017-07-29 18:21:19, 2017-07-29 18:24:10,  1,  54, WPA2, CCMP,PSK, -72,       62,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:A2:21, 2017-07-29 18:21:19, 2017-07-29 18:24:11,  1,  54, WPA2, CCMP,PSK, -71,       64,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:A2:22, 2017-07-29 18:21:19, 2017-07-29 18:24:11,  1,  54, WPA2, CCMP,PSK, -71,       64,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:97:11, 2017-07-29 18:21:19, 2017-07-29 18:24:10,  1,  54, WPA2, CCMP,PSK, -65,       71,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:33:09:62, 2017-07-29 18:21:19, 2017-07-29 18:24:10,  1,  54, WPA2, CCMP,PSK, -71,       66,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:84:91, 2017-07-29 18:21:19, 2017-07-29 18:24:10,  1,  54, WPA2, CCMP,PSK, -69,       67,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:84:11, 2017-07-29 18:21:19, 2017-07-29 18:24:10,  1,  54, WPA2, CCMP,PSK, -74,       62,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:84:92, 2017-07-29 18:21:19, 2017-07-29 18:24:11,  1,  54, WPA2, CCMP,PSK, -69,       64,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:84:12, 2017-07-29 18:21:19, 2017-07-29 18:24:10,  1,  54, WPA2, CCMP,PSK, -72,       56,        0,   0.  0.  0.  0,   4, BETA, 
AC:37:43:52:D9:2D, 2017-07-29 18:21:33, 2017-07-29 18:24:01,  6,  54, WPA2, CCMP,PSK, -75,       39,        0,   0.  0.  0.  0,   7, FuckYou, 
84:24:8D:36:91:32, 2017-07-29 18:21:33, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -77,       36,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:84:02, 2017-07-29 18:21:24, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -58,       54,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:84:01, 2017-07-29 18:21:23, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -58,       57,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:97:E2, 2017-07-29 18:21:23, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -73,       54,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:83:51, 2017-07-29 18:21:23, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -70,       51,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:83:52, 2017-07-29 18:21:23, 2017-07-29 18:24:10,  6,  54, WPA2, CCMP,PSK, -70,       52,        0,   0.  0.  0.  0,   4, BETA, 
5C:E7:BF:E0:9C:CC, 2017-07-29 18:21:20, 2017-07-29 18:24:13,  6,  54, WPA2, CCMP,PSK, -59,      190,       19,   0.  0.  0.  0,  15, RoamWiFi-161443, 
84:24:8D:32:D0:62, 2017-07-29 18:21:28, 2017-07-29 18:24:05, 11,  54, WPA2, CCMP,PSK, -81,       25,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:85:62, 2017-07-29 18:21:28, 2017-07-29 18:24:05, 11,  54, WPA2, CCMP,PSK, -79,       31,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:89:12, 2017-07-29 18:21:23, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -76,       27,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:85:82, 2017-07-29 18:21:23, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -82,       38,        0,   0.  0.  0.  0,   4, BETA, 
FC:0A:81:DA:FA:B1, 2017-07-29 18:21:23, 2017-07-29 18:24:05, 11,  54, WPA2, CCMP,PSK, -75,       32,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:85:81, 2017-07-29 18:21:23, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -82,       46,        0,   0.  0.  0.  0,   5, ALPHA, 
FC:0A:81:DA:FD:E2, 2017-07-29 18:21:23, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -77,       40,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:89:11, 2017-07-29 18:21:23, 2017-07-29 18:24:00, 11,  54, WPA2, CCMP,PSK, -76,       32,        0,   0.  0.  0.  0,   5, ALPHA, 
FC:0A:81:DA:FA:B2, 2017-07-29 18:21:23, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -75,       38,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:A5:91, 2017-07-29 18:21:23, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -75,       46,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:87:71, 2017-07-29 18:21:23, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -75,       46,        0,   0.  0.  0.  0,   5, ALPHA, 
84:24:8D:36:94:02, 2017-07-29 18:21:23, 2017-07-29 18:24:10, 11,  54, WPA2, CCMP,PSK, -75,       43,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:A5:92, 2017-07-29 18:21:23, 2017-07-29 18:24:09, 11,  54, WPA2, CCMP,PSK, -75,       49,        0,   0.  0.  0.  0,   4, BETA, 
84:24:8D:36:89:A2, 2017-07-29 18:21:23, 2017-07-29 18:24:10, 11,  54, WPA2, CCMP,PSK, -62,       50,        0,   0.  0.  0.  0,   4, BETA, 
